,Date,Original_Tweet,Clean_Tweet,Sentiment
142,2020-04-28,"RT @channelstv: Nigeria’s COVID-19 Cases Exceed 1,000 As NCDC Confirms 114 More Infections https://t.co/eXyHIZW4o0 https://t.co/TAFO0DvyMl",nigeria covid19 case exceed ncdc confirm infect,0.31612240298619787
143,2020-04-28,RT @MCO: Things may look a little different these days at our airport. Anyone passing through should feel safe knowing we’re doing our part…,thing may look littl differ day airport anyon pass feel safe know part,0.16997077379680725
144,2020-04-28,RT @NursingNotesUK: It is with great sadness we announce that nurse Larni Zuniga has sadly died from COVID-19. Friends say that Larni alway…,great sad announc nurs larni zuniga sadli die covid19 friend say larni alway,0.2871141630312977
145,2020-04-28,Who knew life before TV could be so boring 😉. #Covid_19,knew life tv could bore,0.762362167997139
146,2020-04-28,RT @blackcoffeecup: #rtenews #twip #rtept  it would appear that our Nordi Garda Commissioner wants the British Border in Ireland back again…,would appear nordi garda commission want british border ireland back,0.17496390515036622
147,2020-04-28,"RT @zarahsultana: The global Covid-19 death toll has now surpassed 200,000.

Tragically, more than 20,000 of those deaths are in the UK.…",global covid19 death toll surpass tragic death uk,0.7144788487602111
148,2020-04-28,"RT @StandWithUs: Wow, how cool is that? 
#Israel's Pluristem is working on placenta-based cell therapy that can help treat patients sufferi…",wow cool pluristem work placenta base cell therapi help treat patient sufferi,0.2531924162990786
149,2020-04-28,This BAMF would solve COVID-19 in an afternoon. https://t.co/UnXVoFuAAj,bamf would solv covid19 afternoon,0.7368161891700972
150,2020-04-28,RT @PawarSpeaks: @PMOIndia @nsitharamanoffc The pandemic #Covid_19 has hit urban areas the hardest and has battered urban economy. Aviation…,pandem hit urban area hardest batter urban economi aviat,0.27903417693045196
151,2020-04-28,Andy Cohen: I Wasn’t Allowed To Donate Plasma To COVID-19 Patients Because I’m Gay https://t.co/meNy1gkLK8,andi cohen allow donat plasma covid19 patient gay,0.2787097563885357
152,2020-04-28,"RT @NewsHour: “Navajo Nation has one of the highest rates in the country of COVID-19 on a per capita basis, behind only New York and New Je…",navajo nation one highest rate countri covid19 per caput basi behind new york new je,0.2830991707316494
153,2020-04-28,"RT @TestCOVID19PH: IN A NUTSHELL: Treating (and preventing) COVID-19 

Contrary to the rumors, there is not cure yet that is specifically f…",nutshel treat prevent covid19 contrari rumor cure yet specif ,0.7058948069851526
154,2020-04-28,RT @gatewaypundit: TECH TYRANNY: Twitter Suspends Account and YouTube Removes Video of Biotech Company that Created COVID-19 Treatment Usin…,tech tyranni twitter suspend account youtub remov video biotech compani creat covid19 treatment usin,0.7722016813761011
155,2020-04-29,"@realDonaldTrump “50,000 people have died. This is our president.""

“‘Unfit, unwell, unacceptable': Anti-Trump Repu… https://t.co/GyActTl4JS",peopl die presid unfit unwel unaccept anti trump repu,0.721411872874025
156,2020-04-29,"RT @cindyseestruth: 🤣🤣BREAKING NEWS...

Florida ski resort sees breaking numbers despite COVID-19 warnings https://t.co/vuvF4QxlPq",break news florida ski resort see break number despit covid19 warn,0.7462374344559255
157,2020-04-29,"WHEN WAS IT CLEAR?

There is a lot of debate about whether the government acted quickly enough to tackle Covid-19.… https://t.co/c2gE5vQBSE",clear lot debat whether govern act quickli enough tackl covid19,0.7089083704577155
158,2020-04-29,RT @NurseStandard: UPDATED: our step-by-step guide for nurses to stay safe at home after their shift ends has now been updated to include a…,updat step step guid nurs stay safe home shift end updat includ,0.6530910096940151
159,2020-04-29,RT @HarunMaruf: “...The ongoing intimidation campaign by Somalia’s National Intelligence and Security Agency against Harun Maruf is deeply…,ongo intimid campaign somalia nation intellig secur agenc harun maruf deepli,0.25737509494626354
160,2020-04-29,"RT @PiyushGoyal: Double the Grain 🌾: Railways is plying Annapoorna trains, a combination of two foodgrain loaded trains for efficient &amp; tim…",doubl grain railway pli annapoorna train combin two foodgrain load train effici tim,0.8165467407569655
161,2020-04-29,RT @BlackburnLondon: ICYMI: Researchers in London are joining others around the world in a joint study into the loss of smell among COVID-1…,icymi research london join other around world joint studi loss smell among covid19,0.2330592524037532
162,2020-04-29,"Ramzan Mubarak! I pray for everyone’s safety, well-being and prosperity. May this Holy Month bring with it abundanc… https://t.co/f9Bdf6Ggyu",ramzan mubarak pray everyon safeti well prosper may holi month bring abundanc,0.2537156545758078
163,2020-04-29,RT @IminHisbook: The Statists push nothing but symbolism over substance. I've never been to the beach in CA when I was right next to anothe…,statist push noth symbol substanc never beach ca right next anoth,0.2699499496483971
164,2020-04-29,@DrOlufunmilayo We are try to tell the people that covid 19 issues have to be handled by federal authorities not st… https://t.co/6td5ZeufOF,tri tell peopl covid19 issu handl feder author st,0.7549236724006181
165,2020-04-29,"'No Evidence' Yet That Recovered COVID-19 Patients Are Immune, WHO Says https://t.co/SWI4Knd7Ii",evid yet recov covid19 patient immun say,0.724756305293387
166,2020-04-29,RT @egabler: Directors of pharmacy boards told me that many prescriptions were written by doctors for themselves and their families. There’…,director pharmaci board told mani prescript written doctor famili,0.2430776517343393
167,2020-04-30,"RT @PMOIndia: COVID-19 has changed how we view things.

I am so happy to see the immense appreciation for the working of sanitation workers…",covid19 chang view thing happi see immens appreci work sanit worker,0.24375167353387361
168,2020-04-30,"RT @NewsBFM: Covid-19 updates today:

-  38 new cases
-  100 new recoveries
-  No deaths

Covid-19 total figures in Malaysia, as of 26 Apri…",covid19 updat today new case new recoveri death covid19 total figur malaysia apri,0.2140144874323201
169,2020-04-30,RT @nhannahjones: This is the 3rd such story I’ve seen out of Detroit alone. When this is all over one of the things I’m afraid we’ll learn…,rd stori seen detroit alon one thing afraid learn,0.20125085891655434
170,2020-04-30,Nigeria is in the mess of #Covid_19 because the crop of political leaders have continually failed her people. They… https://t.co/KoVKaEAeLP,nigeria mess crop polit leader continu fail peopl,0.7084610055404162
171,2020-04-30,"RT @pradip103: Just few days ago, West Bengal denied death of 57 people due to Covid-19 and today confirmed it after centre decided to do a…",day ago west bengal deni death peopl due covid19 today confirm centr decid,0.7229924630023291
172,2020-04-30,P.S Conspiracy theorists when the Media is reporting The Death Rate it doesn’t just mean Coronavirus deaths it incl… https://t.co/eOdVNf3YTg, conspiraci theorist medium report death rate mean coronaviru death incl,0.2141336213176111
173,2020-04-30,RT @LamiezHolworthy: Lamiez Holworthy Foundation and The Khuli Chana Foundation doing our bit for families affected by Covid 19 and who are…,lamiez holworthi foundat khuli chana foundat bit famili affect covid19,0.7980737684681958
174,2020-04-30,RT @kundanpathakk: Interesting read .  #ScienceSurprises https://t.co/81JIGwaqaj,interest read,0.30612066679917943
175,2020-04-30,RT @SallyC_CAS: Are you a community group in #Suffolk responding to Covid-19?  Please tell us your experiences so that we understand how be…,commun group respond covid19 pleas tell eerienc understand,0.7308639830769512
176,2020-04-30,"RT @McAllisterBruce: Good read from @WesGilbertson here. Golfers are ready, many courses are ready, the weather is ready, our protocols are…",good read golfer readi mani cours readi weather readi protocol,0.7516615507916007
177,2020-04-30,RT @DailyMailCeleb: Barbra Streisand advocates for LGBTQ community amid COVID-19 pandemic https://t.co/98faZv0CmU,barbra streisand advoc lgbtq commun amid covid19 pandem,0.27740686375106316
178,2020-04-30,Scenario planning can help businesses can better understand the impact of risks and navigate challenges in the futu… https://t.co/r48vxft9K8,scenario plan help busi better understand impact risk navig challeng futu,0.7320411041351005
179,2020-04-30,"@DrJacobsRad This is good to know maybe our government can now explain this timeline for us..
https://t.co/rBXsxfGxv7",good know mayb govern elain timelin ,0.2898633702046448
180,2020-04-30,"Contents
1. COVER Stories: Where does #Nigeria go from here?
2. Special #Report: King Corona Rules The World
3. Dea… https://t.co/yoUrFCGpbC",content cover stori go special king corona rule world dea,0.20689508389602368
181,2020-04-30,Sussex Mental Healthline offers 24/7 mental health support for general mental health concerns as well as crisis sup… https://t.co/Do72n17a6G,sussex mental healthlin offer mental health support gener mental health concern well crisi sup,0.6939787093906157
182,2020-05-01,RT @NPA_English: Two new devices to detect cases of COVID-19 have arrived in Kobani from the Kurdistan Region. https://t.co/7qBGx1QwA5,two new devic detect case covid19 arriv kobani kurdistan region,0.6861731542325834
183,2020-05-01,"RT @TexasObserver: Cases of COVID-19 are rising quickly in rural areas with limited medical resources.
https://t.co/noInNcw0N1",case covid19 rise quickli rural area limit medic resourc,0.7635597123205297
184,2020-05-01,RT @alancross: What's the first thing you want to do when the COVID-19 lockdowns ease?,first thing want covid19 lockdown eas,0.706368492091485
185,2020-05-01,RT @debbiemorrow_dm: We only have 53 confirmed cases of Covid-19 in Tooele county Utah so it makes perfect sense that hair and nail salons…,confirm case covid19 tooel counti utah make perfect sens hair nail salon,0.7676555727099708
186,2020-05-01,"Due to COVID-19, the VM &amp; Display Show has been postponed to April 2021. For nearly 30 years we have all worked tog… https://t.co/7105hb47AR",due covid19 vm display show postpon april nearli year work tog,0.7244003038669806
187,2020-05-01,Restaurants are really feeling the impact of Covid-19. #khou11 https://t.co/2WFjblMhgR,restaur realli feel impact covid19,0.7368997190054936
188,2020-05-01,"@happy_caldwell If we don’t start saying, 
DEATH to COVID-19 now,
 it will come back this fall and there will be no… https://t.co/RPfppTNv0e",start say death covid19 come back fall,0.7004608341900184
189,2020-05-01,"RT @madanboukman: The all-white Core Group ( US, Canada, France, Brazil, Spain, Germany, EU, UN &amp; OAS), created to recolonize #Haiti, issue…",white core group canada franc brazil spain germani eu un oa creat recolon issu,0.21574927931068602
190,2020-05-01,"RT @scotgov: As of 2pm today, 50,294 people in Scotland have been tested for #coronavirus

39,773 confirmed negative
10,521 positive

1,262…",pm today peopl scotland test confirm neg posit,0.7552180287637024
191,2020-05-01,"Evolution of Covid-19 for Hong Kong on 27-04-2020 
As of today: 
1037.0 confirmed cases 
261.0 currently active cas… https://t.co/3upp2Jc79m",evolut covid19 hong kong today confirm case current activ ca,0.7246848773960187
192,2020-05-01,"RT @cult_cloud: France again.
Another study, same result, looks like smoking protects from Covid-19. Is it nicotine or is it something else…",franc anoth studi result look like smoke protect covid19 nicotin someth els,0.7323454829106487
